1555916400	23521980
1555916580	23476783
1555916760	25645485
1555916940	23473359
1555917120	23518166
1555917300	23300756
1555917480	23544184
1555917660	23593464
1555917840	23597692
1555918020	23596569
1555918200	23471874
1555918380	23045753
1555918560	23645343
1555918740	23574975
1555918920	23768401
1555919100	23655085
1555919280	23690923
1555919460	23458641
1555919640	24158514
1555919820	23872096
1555920000	24031836
1555920180	24137410
1555920360	25204472
1555920540	24082001
1555920720	24436921
1555920900	24544277
1555921080	24744611
1555921260	24814033
1555921440	24900271
1555921620	24904073
1555921800	24925233
1555921980	25005240
1555922160	24837039
1555922340	25424773
1555922520	25372924
1555922700	25804881
1555922880	25516884
1555923060	25776720
1555923240	25797623
1555923420	26181636
1555923600	26449154
1555923780	26842938
1555923960	29530783
1555924140	27239225
1555924320	27407924
1555924500	27418438
1555924680	28082197
1555924860	28127984
1555925040	28611825
1555925220	28600266
1555925400	28580935
1555925580	28874920
1555925760	29534865
1555925940	30157680
1555926120	30067517
1555926300	30700092
1555926480	30766735
1555926660	30733208
1555926840	30257981
1555927020	31454410
1555927200	31009876
1555927380	31971791
1555927560	37307246
1555927740	33429897
1555927920	32997967
1555928100	32645593
1555928280	33104366
1555928460	33690538
1555928640	33294995
1555928820	34293511
1555929000	33630681
1555929180	34059554
1555929360	34694250
1555929540	35486429
1555929720	35297142
1555929900	35460207
1555930080	35231045
1555930260	38591786
1555930440	36365096
1555930620	36346297
1555930800	37823426
1555930980	38488268
1555931160	46936102
1555931340	39841377
1555931520	39740741
1555931700	39966751
1555931880	40664351
1555932060	41180202
1555932240	41523093
1555932420	41370123
1555932600	42198758
1555932780	42486965
1555932960	42853213
1555933140	43054932
1555933320	42928608
1555933500	43352511
1555933680	43239031
1555933860	43450377
1555934040	43743312
1555934220	43825030
1555934400	44297336
1555934580	44771729
1555934760	50944974
1555934940	45210528
1555935120	46298108
1555935300	46553067
1555935480	46621850
1555935660	46456658
1555935840	46716769
1555936020	46435846
1555936200	46646162
1555936380	47018375
1555936560	46473892
1555936740	46945105
1555936920	48205863
1555937100	48307603
1555937280	48676047
1555937460	48256412
1555937640	49027924
1555937820	49117218
1555938000	50515858
1555938180	49486499
1555938360	59997187
1555938540	49423030
1555938720	50223360
1555938900	50912482
1555939080	50912679
1555939260	49588400
1555939440	50687500
1555939620	49773157
1555939800	49657461
1555939980	50329469
1555940160	51299155
1555940340	50432737
1555940520	51376206
1555940700	51022872
1555940880	50497641
1555941060	52271288
1555941240	51144618
1555941420	50818325
1555941600	50446225
1555941780	51372818
1555941960	52845599
1555942140	50486226
1555942320	49893872
1555942500	50415606
1555942680	49790126
1555942860	49392631
1555943040	48367726
1555943220	50090460
1555943400	48892938
1555943580	49352093
1555943760	48992143
1555943940	48961652
1555944120	48464811
1555944300	48203976
1555944480	49428135
1555944660	48723663
1555944840	48252621
1555945020	48733248
1555945200	48607746
1555945380	48223235
1555945560	53513418
1555945740	46911736
1555945920	47547342
1555946100	46426398
1555946280	47239899
1555946460	46813836
1555946640	44889536
1555946820	45654878
1555947000	44142077
1555947180	44407082
1555947360	44481195
1555947540	43731891
1555947720	43420850
1555947900	42320781
1555948080	41862401
1555948260	41547391
1555948440	40506140
1555948620	40990532
1555948800	40901313
1555948980	40753926
1555949160	41446117
1555949340	38130354
1555949520	37418030
1555949700	37825916
1555949880	36994352
1555950060	35716825
1555950240	35307547
1555950420	34748885
1555950600	34129075
1555950780	33535410
1555950960	32984200
1555951140	32467114
